Date,Gold_Close,Oil_Close,Volume_Top2,Volume_Top3,Volume_Top4,Volume_Top5,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y
2020-03-22,1484.0,22.43000031,0.1162415985833618,0.0173462403270965,0.4560912999120681,0.0373525199858005,9996191.207,16552900000000.0,104501989.8,7.341666667,0.843088583,509038.0,1646.88189,209154.0,1.412547013,5830.2548828125
2020-03-23,1567.0,23.36000061,0.1138545685315485,0.0170375474240018,0.4613209602952659,0.033697687901648,8912695.388,16552900000000.0,92159235.12,13.07916667,1.160538375,528586.0,2319.785714,259816.0,0.844614171,6416.31494140625
2020-03-24,1660.199951,24.01000023,0.1154657518827528,0.0170402404669697,0.4561550904567316,0.0302072175899988,11290318.11,16552900000000.0,108616241.4,11.51666667,1.170288614,456328.0,2107.05303,278131.0,0.595389833,6734.8037109375
2020-03-25,1632.300049,24.48999977,0.1159720655828852,0.0180980844115596,0.4511268264934745,0.0298427655036023,8111093.565,16552900000000.0,75702228.85,19.4625,1.125291511,539881.0,2371.478261,218176.0,0.862999583,6681.06298828125
2020-03-26,1650.099976,22.60000038,0.1205327096496605,0.0237105074557541,0.445568337885673,0.035675108141429,13691118.21,14143600000000.0,112492821.4,7.483333333,1.135452525,529197.0,1830.175,292828.0,1.392962785,6716.4404296875
2020-03-27,1623.900024,21.51000023,0.1217040694539651,0.0304285295425984,0.4435557942946501,0.0349625193443823,13411241.26,13912500000000.0,107197274.9,7.116666667,1.110375026,469113.0,1784.167742,276546.0,1.104980159,6469.79833984375
2020-03-28,1623.900024,21.51000023,0.124777394600811,0.027596676465675,0.4546437271742999,0.0350852257745822,10989618.93,13912500000000.0,93365368.43,7.6,0.910426519,428425.0,1782.422222,240627.0,1.812313439,6242.19384765625
2020-03-29,1623.900024,21.51000023,0.1272062250415641,0.025550014073495,0.4488889766240219,0.0351769247109828,11822813.29,13912500000000.0,104430893.6,6.266666667,0.769856338,535787.0,1541.854305,232820.0,2.041546028,5922.04296875
2020-03-30,1622.0,20.09000015,0.1203162087993126,0.0216560743419625,0.4485892371330907,0.032453126535424,11637863.38,13912500000000.0,101664512.3,8.683333333,1.055633204,546702.0,1883.183673,276828.0,1.094691844,6429.841796875
2020-03-31,1583.400024,20.47999954,0.1259449977484612,0.0239234630274906,0.4435657450513669,0.0333891271188865,13165642.83,13912500000000.0,109963656.2,7.083333333,1.025871107,544088.0,1825.327044,290227.0,1.112730116,6438.64453125
2020-04-01,1578.199951,20.30999947,0.1175112101673432,0.0193683601249064,0.4523400556278746,0.0301652051715357,12386579.19,13912500000000.0,105814084.2,7.866666667,1.11369449,569905.0,1842.189542,281855.0,1.43763569,6606.7763671875
2020-04-02,1625.699951,25.31999969,0.1208211703678497,0.0185507157672777,0.4515060695899009,0.0333165868354597,13018917.41,13912500000000.0,105814084.2,8.1,1.115204471,548300.0,1955.398693,299176.0,1.169980861,6793.62451171875
2020-04-03,1633.699951,28.34000015,0.1259032505837596,0.0201190537996105,0.4463223386982299,0.0354584455621471,11436511.55,13912500000000.0,91290582.46,11.25,1.148502318,479599.0,2111.840909,278763.0,1.148212113,6733.38720703125
2020-04-04,1633.699951,28.34000015,0.1331599896007546,0.019994367189593,0.4418818570146027,0.0350657109615911,13560678.0,13912500000000.0,108580465.5,5.483333333,1.077272732,452282.0,1613.210191,253274.0,2.93569141,6867.52734375
2020-04-05,1633.699951,28.34000015,0.1391363901249677,0.0204859224713757,0.43939779947164,0.0370073472731987,14957634.88,13912500000000.0,121029181.3,3.966666667,0.769681286,557192.0,1372.908571,240259.0,3.347102613,6791.12939453125
2020-04-06,1677.0,26.07999992,0.1585552498084327,0.0185390604576547,0.446346550692253,0.0328903017079764,11485342.68,13912500000000.0,88524201.18,9.925,1.164635859,598670.0,2191.171875,280470.0,0.603257355,7271.78125
2020-04-07,1664.800049,23.62999916,0.1644560949605917,0.0199399689204541,0.4482227081431018,0.031447245644811,15735459.96,13912500000000.0,116188014.0,8.25,1.137403304,554336.0,1861.72619,312770.0,1.025488354,7176.41455078125
2020-04-08,1665.400024,25.09000015,0.1514256441589318,0.0185568436394216,0.4479421859353897,0.0487223219794109,13302461.42,14397500000000.0,103061194.8,8.041666667,1.116311861,544185.0,1990.020833,286563.0,1.38630841,7334.0986328125
2020-04-09,1736.199951,22.76000023,0.1494527258575068,0.0188412225930525,0.444322585647125,0.0382139902979959,14241012.63,14715200000000.0,112650577.8,6.666666667,1.069383357,550585.0,1861.727273,286706.0,0.616098052,7302.08935546875
2020-04-10,1736.199951,22.76000023,0.1446441504994566,0.0169355250450922,0.4536438081740039,0.0338612049664859,14368680.59,14715200000000.0,119234053.2,6.341666667,0.900077294,474445.0,1770.460123,288585.0,1.30394053,6865.4931640625
2020-04-11,1736.199951,22.76000023,1.8688220947694428e-08,0.1563706830563562,0.021312448977037,0.4621407748297728,13917060.69,14715200000000.0,116308064.1,5.2,0.784763679,437242.0,1558.81761,247852.0,2.974441886,6859.0830078125
2020-04-12,1736.199951,22.76000023,0.1495473854019529,0.0206452902586171,0.4435526886692734,0.0326545060472776,13349664.71,14715200000000.0,111919080.6,5.116666667,0.80040198,549230.0,1493.653595,228529.0,3.268078424,6971.091796875
2020-04-13,1744.800049,22.40999985,0.148016487076479,0.0202580660557246,0.4506339965585456,0.0339188751248549,14683700.73,14715200000000.0,125086031.2,5.633333333,0.929310292,583665.0,1684.871345,288113.0,1.305417063,6845.03759765625
2020-04-14,1756.699951,20.11000061,0.1526378044102368,0.0195907556748554,0.4379804769928005,0.0361615142909233,14587959.14,14715200000000.0,122891539.4,6.583333333,0.988374018,612959.0,1782.089286,299391.0,1.769623407,6842.427734375
2020-04-15,1727.199951,19.87000084,0.1546140281769917,0.021424389178678,0.4399104583165662,0.0317852069134167,14558871.74,14715200000000.0,123623036.7,6.25,1.176886651,635870.0,1835.816568,310253.0,1.442661566,6642.10986328125
2020-04-16,1720.400024,19.87000084,0.1636329722325192,0.0186431451761096,0.4514863010123026,0.0320985937667258,13495677.83,14715200000000.0,112650577.8,7.65,1.111490403,579437.0,2096.772727,322903.0,1.055960231,7116.80419921875
2020-04-17,1689.199951,18.27000046,0.1717861328485219,0.019402063719876,0.4420574913471616,0.0325957236627425,11584618.69,14715200000000.0,92900151.84,9.716666667,1.286230614,562996.0,2237.968504,284222.0,1.079200197,7096.1845703125
2020-04-18,1689.199951,18.27000046,0.1956065627805836,0.0186118709877674,0.4388855883523396,0.0320754835541909,14261973.78,14715200000000.0,115576566.9,6.408333333,1.150726076,485888.0,1829.962025,289134.0,2.743567306,7257.6650390625
2020-04-19,1689.199951,18.27000046,0.1915988927744183,0.0190624478649641,0.4444644761689336,0.0315355650797255,13731416.21,14715200000000.0,111187583.3,5.641666667,0.97585277,619559.0,1657.789474,251984.0,2.997045016,7189.4248046875
2020-04-20,1701.599976,-37.63000107,0.1782784056969432,0.0198255554138506,0.4565276336204156,0.0289346756160228,14513595.73,14715200000000.0,117771058.6,6.733333333,1.049269988,610555.0,1930.496894,310810.0,1.452279381,6881.95849609375
2020-04-21,1678.199951,10.01000023,0.1699522780390884,0.0197507264799399,0.4407313377086828,0.0330458881343785,13280755.5,15624800000000.0,115730561.6,8.3,1.068249134,574265.0,2086.248322,310851.0,1.221974176,6880.3232421875
2020-04-22,1728.699951,13.77999973,0.1768186632489709,0.0175279549996133,0.4468128221387063,0.0321286989038588,11597010.06,15958700000000.0,103923467.2,8.25,1.031391221,666919.0,2127.900763,278755.0,1.219726026,7117.20751953125
2020-04-23,1733.300049,16.5,0.1666357188533478,0.0177877842322091,0.4440591305884493,0.0308108094209435,13203833.92,15958700000000.0,112649865.2,13.22083333,1.287894373,641059.0,2317.21831,329045.0,1.025892603,7429.724609375
2020-04-24,1723.5,16.94000053,0.1650533443477681,0.0182256372119564,0.444515266206638,0.0316836232857285,14000287.8,15958700000000.0,114236483.1,9.466666667,1.273850389,554934.0,2222.604167,320055.0,0.736377698,7550.90087890625
2020-04-25,1723.5,16.94000053,0.1810058164667386,0.0163401226338801,0.4441351157419348,0.031996822424058,13029925.92,15958700000000.0,107890011.8,9.641666667,1.239612485,499998.0,2064.742647,280805.0,2.214528326,7569.93603515625
2020-04-26,1723.5,16.94000053,0.1781172458161528,0.0164409323569409,0.4492286574985333,0.034956173246792,13360910.33,15958700000000.0,108683320.7,7.541666667,1.072414613,629817.0,1845.49635,252833.0,2.798974962,7679.8671875
2020-04-27,1711.900024,12.77999973,0.1687387628373128,0.0162021471086483,0.4524596965830376,0.0357706862825661,13997087.9,15958700000000.0,111856556.3,9.416666667,1.179406794,644967.0,2207.212766,311217.0,1.124362817,7795.60107421875
2020-04-28,1710.5,12.34000015,0.1767432131923302,0.024405264778232,0.4453032010943067,0.0315642796846314,15084394.04,15958700000000.0,122169572.2,8.15,1.215701039,679872.0,2100.487013,323475.0,1.426659565,7807.05859375
2020-04-29,1703.400024,15.06000042,0.1519500079980021,0.0175103868110915,0.4563085617205669,0.0277007482808958,15737371.44,15958700000000.0,115029792.0,9.416666667,1.195938752,687395.0,2285.524138,331401.0,0.494131907,8801.0380859375
2020-04-30,1684.199951,18.84000015,0.1450884770409082,0.0162461596112973,0.4645487205512267,0.0282257339759142,16397343.77,15958700000000.0,107096702.9,12.85,1.268807178,680654.0,2384.977778,321972.0,0.610625954,8658.5537109375
2020-05-01,1694.5,19.78000069,0.1640225445531955,0.0181770715088994,0.4429609481609969,0.0276018273968311,17578400.01,15958700000000.0,111856556.3,13.2,1.250539879,578296.0,2415.41844,340574.0,0.888950425,8864.7666015625
2020-05-02,1694.5,19.78000069,0.1607094068272166,0.019103450736942,0.4400182005492757,0.0269562172548273,17019209.54,15958700000000.0,117409718.7,8.408333333,1.341512074,553075.0,1937.655405,286773.0,2.617071298,8988.5966796875
2020-05-03,1694.5,19.78000069,0.154429008847255,0.016465155664148,0.4448479892614709,0.0288975608615378,19630255.34,15958700000000.0,133275896.9,7.045833333,1.19645581,651350.0,1677.095238,281752.0,2.458832019,8897.46875
2020-05-04,1706.900024,20.38999939,0.1676369827370603,0.0182615141108388,0.4473431033191413,0.027672934526022,17898623.63,15958700000000.0,125342807.8,7.470833333,1.086099006,652289.0,2063.911392,326098.0,1.375533702,8912.654296875
2020-05-05,1704.400024,24.55999947,0.1565855876060061,0.0173365670166671,0.4430809169668429,0.0274832262296266,18282730.76,16079800000000.0,126294576.8,8.016666667,1.204144266,671519.0,2082.753165,329075.0,1.577745469,9003.0703125
2020-05-06,1684.199951,23.98999977,0.1512401338219151,0.0160531015786182,0.4410132155103219,0.024647823906694,20611754.96,16104800000000.0,123288445.7,8.675,1.210363383,696092.0,2164.902597,333395.0,1.257460306,9268.76171875
2020-05-07,1721.800049,23.54999924,0.1442977177066693,0.0157949618997284,0.4437195488751964,0.022442543802243,18246780.7,16104800000000.0,117684425.4,11.31666667,1.31399202,670883.0,2326.435374,341986.0,0.941145825,9951.5185546875
2020-05-08,1709.900024,24.73999977,0.1439146512644115,0.0173163153769386,0.4462811372258997,0.0279998793519858,18271845.62,16104800000000.0,109678682.2,14.25833333,1.274328599,631542.0,2362.226277,323625.0,0.707845736,9842.666015625
2020-05-09,1709.900024,24.73999977,0.1450562262632794,0.0194714565206649,0.4429689002983846,0.0360648555248644,17375844.0,16104800000000.0,108878107.9,13.20833333,1.292073691,571802.0,2297.051471,312399.0,0.918719842,9593.896484375
2020-05-10,1709.900024,24.73999977,0.1430573696752951,0.0174056762475257,0.4513603116108267,0.0288516964225283,19252835.58,16104800000000.0,136097634.8,5.3,1.246688794,645065.0,1686.994118,286789.0,1.658911267,8756.4306640625
2020-05-11,1695.300049,24.13999939,0.1314530798942219,0.0161949054169685,0.4500760177214449,0.0278690905220701,17168436.34,16104800000000.0,125690168.6,7.383333333,1.283646981,686850.0,1948.019108,305839.0,1.011125874,8601.7958984375
2020-05-12,1704.400024,25.78000069,0.1404962653508786,0.0181721240108825,0.4396114099443325,0.0293304928860599,8950520.334,16104800000000.0,116883851.1,11.375,1.279955788,619855.0,2364.486301,345215.0,0.470427809,8804.4775390625
2020-05-13,1713.900024,25.29000092,0.1414391792828743,0.0161479382456364,0.4400730337474239,0.0245131646729715,7822621.054,16104800000000.0,95268344.37,14.48333333,1.296750555,593862.0,2494.084034,296796.0,0.424970693,9269.9873046875
2020-05-14,1738.099976,27.55999947,0.1369303889836233,0.0146381351361984,0.438606343229235,0.0263830900651624,8245134.851,16104800000000.0,91265472.76,11.34583333,1.323246377,644507.0,2357.45614,268750.0,0.656447115,9733.7216796875
2020-05-15,1753.400024,29.43000031,0.1348860700021917,0.4318049911408974,0.0166254208038989,0.0254163374404903,8969982.477,16104800000000.0,100071790.3,17.36666667,1.272443528,589910.0,2485.136,310642.0,0.57118762,9328.197265625
2020-05-16,1753.400024,29.43000031,0.1562745657767211,0.0182383727609369,0.4294228950004791,0.0285758276074946,8429266.327,16104800000000.0,100872364.6,13.29166667,1.262686357,495954.0,2353.611111,296555.0,0.932336197,9377.013671875
2020-05-17,1753.400024,29.43000031,0.1462540394152195,0.0165636599749466,0.4303861630174987,0.0278476554315635,7112392.242,16104800000000.0,81658580.89,14.85833333,1.327792324,602631.0,2321.647059,236808.0,1.28328166,9670.7392578125
2020-05-18,1731.800049,31.81999969,0.1514695476581549,0.0171250231803432,0.4392857956130177,0.0282501446001264,9800851.106,16104800000000.0,102473513.3,11.59583333,1.352731383,581379.0,2138.460938,273723.0,0.643756283,9726.5751953125
2020-05-19,1744.199951,32.5,0.1361467493607621,0.0187272909675188,0.4456115708695978,0.026987410946757,8879553.758,16104800000000.0,92066047.08,16.83333333,1.333283061,604523.0,2390.408696,274897.0,0.67020115,9729.0380859375
2020-05-20,1750.599976,33.49000168,0.1293049092764311,0.0196415190080027,0.4514667528966336,0.0283736957078034,8810740.963,15213700000000.0,86971887.32,16.65,1.327850148,624412.0,2435.104348,280037.0,0.518619447,9522.9814453125
2020-05-21,1720.5,33.91999817,0.126972587069317,0.4516638445797915,0.0167340114152939,0.0294248818808375,9450405.201,15138000000000.0,98579623.7,16.46666667,1.295657931,558174.0,2278.496183,298483.0,0.517094175,9081.76171875
2020-05-22,1734.599976,33.25,0.1427299315135757,0.021955031283297,0.4500763673522185,0.0318892416238821,7770388.924,15138000000000.0,83529299.47,13.86666667,1.297051252,458476.0,2511.567568,278784.0,0.593487364,9182.5771484375
2020-05-23,1734.599976,33.25,0.1403678668341166,0.4438664609798657,0.0192125673301861,0.0316278792026713,7843058.63,15138000000000.0,89549429.17,15.80833333,1.278850555,551378.0,2262.436975,269230.0,1.188571716,9209.287109375
2020-05-24,1734.599976,33.25,0.1355155444445327,0.4459912799541839,0.0165784635381947,0.0295077340202471,7286826.339,15138000000000.0,87291880.53,10.2,1.41277356,605213.0,1849.396552,214530.0,0.742231736,8790.3681640625
2020-05-25,1734.599976,33.25,0.1273768555211897,0.4401058233807685,0.0204437348891671,0.0294168216391469,7689659.793,15138000000000.0,94064526.43,9.616666667,1.2793314,603823.0,2127.0,265875.0,0.322271672,8906.9345703125
2020-05-26,1704.800049,34.34999847,0.132301658211134,0.4278831843776662,0.020649113547345,0.0339163728147716,7687822.768,15138000000000.0,93312010.22,11.95,1.307555581,617362.0,2385.33871,295782.0,0.747837809,8835.052734375
2020-05-27,1710.300049,32.81000137,0.1277663079976212,0.4229493250878903,0.018449353419697,0.037351442249056,9241012.007,15138000000000.0,103847237.2,9.191666667,1.34352729,591013.0,2122.65942,292927.0,0.55871995,9181.017578125
2020-05-28,1713.300049,33.70999908,0.1362879262454886,0.0180302767966554,0.4253741843645776,0.0367801789364496,8457127.388,15138000000000.0,98579623.7,11.41666667,1.281801489,556912.0,2289.389313,299910.0,0.650799245,9525.7509765625
2020-05-29,1736.900024,35.49000168,0.141515671279662,0.4235004004530316,0.0170448661007877,0.0383972387526813,8526743.19,15138000000000.0,95569558.86,13.88333333,1.270912551,495162.0,2212.283465,280960.0,0.515957627,9439.1240234375
2020-05-30,1736.900024,35.49000168,0.1602091208178983,0.0179442849012102,0.4304744534931676,0.0425080776755022,9913195.966,15138000000000.0,117392529.0,7.679166667,1.245524103,623944.0,1833.628205,286046.0,1.365125458,9700.4140625
2020-05-31,1736.900024,35.49000168,0.1526579585678829,0.0216747197156221,0.4368175768037433,0.0423154755775638,9542417.459,15138000000000.0,112877431.7,7.808333333,1.05190532,638403.0,1722.846667,258427.0,0.611357258,9461.05859375
2020-06-01,1737.800049,35.43999863,0.1485162935226985,0.0181274341872908,0.4217512553168897,0.0369123375665381,8910754.391,15138000000000.0,100837172.3,13.27916667,1.269376455,646746.0,2300.835821,308312.0,0.370500401,10167.2685546875
2020-06-02,1725.199951,36.81000137,0.1313722222947,0.4345287507251792,0.0176351019340344,0.0434043070542609,8941264.807,15138000000000.0,97074591.28,11.7,1.283667217,628388.0,2357.472868,304114.0,0.33247559,9529.8037109375
2020-06-03,1697.800049,37.29000092,0.1411811041431213,0.4374565748058002,0.019123733397234,0.0442314552625208,9081230.369,15138000000000.0,104599753.4,13.16666667,1.282827432,643217.0,2258.992806,314000.0,0.663875932,9656.7177734375
2020-06-04,1718.900024,37.40999985,0.1417415420208059,0.4406360923865811,0.0190713419191832,0.037287803410812,9764314.2,14477100000000.0,108668660.7,10.4,1.236471563,548424.0,2107.847682,318285.0,0.55643114,9800.63671875
2020-06-05,1676.199951,39.54999924,0.1408873550488847,0.4489255555763802,0.0191675061902347,0.0346367277349462,11573082.69,13732400000000.0,122192367.7,6.366666667,1.042586804,487527.0,1827.273743,327082.0,0.643625556,9665.533203125
2020-06-06,1676.199951,39.54999924,0.1477043089343029,0.428628049571955,0.0190864784624831,0.0325676672508963,12477168.4,13732400000000.0,133797229.5,3.983333333,0.793185082,625333.0,1453.433673,284873.0,2.157794845,9653.6796875
2020-06-07,1676.199951,39.54999924,0.1421425267088569,0.4380967284476476,0.0170061544431314,0.0302271426548544,9821022.765,13732400000000.0,108539589.2,5.833333333,0.861702465,644690.0,1587.220126,252368.0,1.960864183,9758.8525390625
2020-06-08,1698.300049,38.18999863,0.1434831958528094,0.4223336941455406,0.0185236226195104,0.0339568315206546,10379765.62,13732400000000.0,110587506.0,7.675,1.151651278,645485.0,1958.487654,317275.0,0.702782221,9771.4892578125
2020-06-09,1714.699951,38.93999863,0.1378524586229191,0.4162465553589605,0.0180862370160393,0.0407259883499486,10182263.04,13732400000000.0,109222228.1,7.8,1.176594881,673800.0,2044.2125,327074.0,0.855988628,9795.7001953125
2020-06-10,1713.300049,39.59999847,0.1376338222373752,0.4152523495565032,0.0173218051251286,0.027415462589109,10401186.39,13732400000000.0,111952783.8,7.733333333,1.080857506,635165.0,1982.70122,325163.0,0.877703129,9870.0947265625
2020-06-11,1732.0,36.34000015,0.1443638029382171,0.4588892765458771,0.01581942528999,0.0275440568436784,11473619.15,13732400000000.0,126288201.3,6.3,1.382471195,541115.0,1797.243243,332490.0,0.494581159,9321.78125
2020-06-12,1729.300049,36.25999832,0.1408650619586318,0.4566116832163144,0.0183789590077295,0.0250221029442045,9866334.581,13732400000000.0,111270144.9,7.066666667,1.355473221,502951.0,1952.601227,318274.0,0.829144902,9480.84375
2020-06-13,1729.300049,36.25999832,0.1465778028624587,0.4457193263434273,0.0215593538088819,0.0256457617949622,9622452.784,13732400000000.0,107856950.3,7.683333333,1.067535646,606713.0,1773.297468,280181.0,1.669021901,9475.27734375
2020-06-14,1729.300049,36.25999832,0.1489239207395237,0.4245183983482579,0.0204886905650049,0.0258865914984619,10380781.54,13732400000000.0,116048617.4,5.283333333,0.825322441,683561.0,1621.9,275723.0,2.261451991,9386.7880859375
2020-06-15,1720.300049,37.11999893,0.1435330963687316,0.4511753996584746,0.0179187499259003,0.0236431634322771,8280410.6,13732400000000.0,94204171.77,10.65416667,1.129341761,669086.0,2133.826087,294468.0,0.489995536,9450.7021484375
2020-06-16,1729.599976,38.38000107,0.1389087533492466,0.4397573660895663,0.0202097812528943,0.0250540190095072,9617963.21,14266000000000.0,106374812.7,11.2875,1.22310094,582343.0,2270.113333,340517.0,0.580311454,9538.0244140625
2020-06-17,1729.199951,37.95999908,0.14015573113891,0.442652771365124,0.0240798836693611,0.0259024351974168,8709273.108,15784700000000.0,108283617.6,12.2,1.271521826,674050.0,2417.007246,333547.0,0.512833392,9480.2548828125
2020-06-18,1724.800049,38.84000015,0.1396051572391431,0.4421708996308568,0.0217399640005277,0.0269771559329978,7714420.955,15784700000000.0,97298323.04,9.508333333,1.249730742,553650.0,2289.491935,283897.0,0.647619046,9411.8408203125
2020-06-19,1745.900024,39.75,0.1320259491224929,0.4447118981618451,0.0208574578122216,0.0292656420375455,8736099.478,15784700000000.0,111422273.2,10.625,1.284985049,475037.0,2423.535211,344142.0,0.374424038,9288.0185546875
2020-06-20,1745.900024,39.75,0.1358450564698188,0.4393511319138612,0.0210017174781896,0.0316347435908545,8238014.002,15784700000000.0,107498953.7,9.883333333,1.107477416,603576.0,2073.890511,284123.0,1.419169283,9332.3408203125
2020-06-21,1745.900024,39.75,0.1347907786823284,0.447427614617818,0.0215081827400285,0.027447720246622,9006615.206,15784700000000.0,114560928.7,7.325,0.981158459,704215.0,1776.986301,259440.0,1.677304613,9303.6298828125
2020-06-22,1756.699951,40.45999908,0.1537824027255582,0.438690524079336,0.0204817461913292,0.0296033585155662,8923565.201,15784700000000.0,112206937.1,7.791666667,1.103866923,625283.0,2107.664336,301396.0,0.651551389,9648.7177734375
2020-06-23,1772.099976,40.36999893,0.1397240159274778,0.4530908211753377,0.0230662251148784,0.0254207314884947,9964641.895,15784700000000.0,123976895.5,9.15,1.304964854,631260.0,2248.455696,355256.0,0.461744088,9629.658203125
2020-06-24,1765.800049,38.00999832,0.1585430787528449,0.4562392840955307,0.0204683487813157,0.0237125775933247,8594577.459,15784700000000.0,109068281.5,11.225,1.288159849,646111.0,2246.913669,312321.0,0.515086955,9313.6103515625
2020-06-25,1762.099976,38.72000122,0.1418599789530505,0.4374341538285303,0.021349135229808,0.0226503491931654,8504016.548,15784700000000.0,110637609.3,10.75833333,1.253759667,546558.0,2214.06383,312183.0,0.469897988,9264.8134765625
2020-06-26,1772.5,38.49000168,0.1416311187443629,0.4452459753264616,0.0250156321296176,0.0266845456671657,9950436.658,15784700000000.0,128684878.9,7.325,1.186091189,500152.0,2014.518293,330381.0,0.501998388,9162.91796875
2020-06-27,1772.5,38.49000168,0.1421817002554954,0.4535669042670777,0.0234878465679798,0.0257790853680834,8059992.059,15784700000000.0,108283617.6,9.441666667,1.105369536,625207.0,1996.297101,275489.0,1.347352176,9045.390625
2020-06-28,1772.5,38.49000168,0.1512720704169563,0.4391344395072782,0.0277741284165969,0.0268919637126819,8666896.613,15784700000000.0,117699584.3,6.316666667,0.9017818,621031.0,1766.06,264909.0,1.439140169,9143.58203125
2020-06-29,1774.800049,39.70000076,0.1469455105378349,0.4413360879347843,0.0254456724529238,0.0266616254375658,8562734.803,15784700000000.0,113776264.8,8.433333333,1.248924407,758469.0,2175.337931,315424.0,0.782141422,9190.8544921875
2020-06-30,1793.0,39.27000046,0.1423801126423407,0.4421804415742447,0.023605759703973,0.0241883851396354,8801310.462,15784600000000.0,115344676.1,9.866666667,1.189839531,674745.0,2039.0,299733.0,0.912954748,9137.9931640625
2020-07-01,1773.199951,39.81999969,0.1433888857207213,0.4527870306066959,0.0247566508663032,0.0247611465699805,10124055.94,15784200000000.0,127111309.0,10.14166667,1.295763333,661454.0,2361.54321,382570.0,0.689518208,9228.3251953125
2020-07-02,1784.0,40.65000153,0.1338548035427166,0.4678688276442694,0.0227037600906901,0.0235171729650011,9907317.704,15784200000000.0,128680584.5,9.445833333,1.133437396,561108.0,2069.932927,339469.0,0.745308503,9123.41015625
2020-07-03,1784.0,40.65000153,0.1369064443806472,0.4611092181943022,0.0261725705436021,0.0253353615081392,9873738.207,15784200000000.0,127895946.7,9.85,1.198966086,509206.0,2030.730061,331009.0,0.849188873,9087.3037109375
2020-07-04,1784.0,40.65000153,0.1438558724605309,0.4631985936939551,0.0275187952585609,0.0272553874480141,9203934.106,15784200000000.0,123188120.5,6.633333333,1.037606389,678157.0,1838.515924,288647.0,1.538164835,9132.48828125
2020-07-05,1784.0,40.65000153,0.1370040735711443,0.4777281422899096,0.0251031190082213,0.0261205219643668,9453537.181,15784200000000.0,127895946.7,5.033333333,0.921691712,706177.0,1681.619632,274104.0,1.848083207,9073.9423828125
2020-07-06,1788.5,40.63000107,0.1508540292339447,0.4897488799294797,0.0244570947157466,0.0276767859966313,9573702.526,15784200000000.0,120834207.4,8.133333333,1.227644104,702636.0,2199.785714,338767.0,0.677419748,9375.474609375
2020-07-07,1804.199951,40.61999893,0.1505445538968474,0.4735619386893703,0.0249376964967163,0.0275086164367073,9827305.846,15784200000000.0,126326671.3,8.825,1.103862236,708162.0,2148.913043,345975.0,0.776829794,9252.27734375
2020-07-08,1815.5,40.90000153,0.1611484847932012,0.464589623297494,0.0305966753827028,0.0227172550849533,9269106.007,15784200000000.0,118480294.2,9.858333333,1.247866834,681724.0,2301.02649,347455.0,0.58572516,9428.3330078125
2020-07-09,1799.199951,39.61999893,0.1560046673538225,0.4545473760324584,0.0334836706029815,0.0228096341204276,10324012.45,15784200000000.0,128680584.5,8.775,1.267096006,601249.0,2211.695122,362718.0,0.74632476,9277.9677734375
